"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","GroupID"
"S1A_IW_GRDH_1SDV_20170621T061226_20170621T061251_017128_01C8E4_1E47","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17128","81","393","2017-06-21T06:12:51Z","2017-06-21T17:26:02Z","METADATA_GRD_HD","2017-06-21T06:12:26Z","2017-06-21T06:12:51Z","59.7734","2.2804","60.2744","4.9282","60.7178","0.1683","58.7915","4.2659","59.2272","-0.2899","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170621T061226_20170621T061251_017128_01C8E4_1E47.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0393_0398_017128_081"
"S1A_IW_GRDH_1SDV_20170621T061201_20170621T061226_017128_01C8E4_19E3","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17128","81","388","2017-06-21T06:12:26Z","2017-06-21T17:28:05Z","GRD_HD","2017-06-21T06:12:01Z","2017-06-21T06:12:26Z","61.2607","2.8592","61.755","5.6375","62.2076","0.6496","60.2745","4.9283","60.718","0.1666","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170621T061201_20170621T061226_017128_01C8E4_19E3.zip","748.01","-1","0","0","-1","S1A_IWDV_0388_0393_017128_081"
"S1A_IW_GRDH_1SDV_20170621T061201_20170621T061226_017128_01C8E4_19E3","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17128","81","388","2017-06-21T06:12:26Z","2017-06-21T17:28:05Z","METADATA_GRD_HD","2017-06-21T06:12:01Z","2017-06-21T06:12:26Z","61.2607","2.8592","61.755","5.6375","62.2076","0.6496","60.2745","4.9283","60.718","0.1666","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170621T061201_20170621T061226_017128_01C8E4_19E3.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0388_0393_017128_081"
"S1A_IW_GRDH_1SDV_20170620T182420_20170620T182445_017121_01C8AE_1E20","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","190","2017-06-20T18:24:45Z","2017-06-21T04:41:46Z","GRD_HD","2017-06-20T18:24:20Z","2017-06-20T18:24:45Z","59.0217","-10.9418","58.0519","-12.7993","58.4667","-8.5204","59.5364","-13.4358","59.9577","-8.9706","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182420_20170620T182445_017121_01C8AE_1E20.zip","747.06","-1","0","0","-1","S1A_IWDV_0190_0195_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182420_20170620T182445_017121_01C8AE_1E20","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","190","2017-06-20T18:24:45Z","2017-06-21T04:41:47Z","METADATA_GRD_HD","2017-06-20T18:24:20Z","2017-06-20T18:24:45Z","59.0217","-10.9418","58.0519","-12.7993","58.4667","-8.5204","59.5364","-13.4358","59.9577","-8.9706","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182420_20170620T182445_017121_01C8AE_1E20.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0190_0195_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182355_20170620T182420_017121_01C8AE_DDF5","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","185","2017-06-20T18:24:20Z","2017-06-21T05:33:27Z","GRD_HD","2017-06-20T18:23:55Z","2017-06-20T18:24:20Z","57.532","-10.4131","56.5653","-12.2009","56.9744","-8.0929","58.0519","-12.7993","58.4664","-8.5222","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182355_20170620T182420_017121_01C8AE_DDF5.zip","778.36","-1","0","0","-1","S1A_IWDV_0185_0190_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182355_20170620T182420_017121_01C8AE_DDF5","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","185","2017-06-20T18:24:20Z","2017-06-21T05:33:28Z","METADATA_GRD_HD","2017-06-20T18:23:55Z","2017-06-20T18:24:20Z","57.532","-10.4131","56.5653","-12.2009","56.9744","-8.0929","58.0519","-12.7993","58.4664","-8.5222","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182355_20170620T182420_017121_01C8AE_DDF5.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0185_0190_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182330_20170620T182355_017121_01C8AE_84CD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","180","2017-06-20T18:23:55Z","2017-06-21T05:33:31Z","GRD_HD","2017-06-20T18:23:30Z","2017-06-20T18:23:55Z","56.0409","-9.912","55.0768","-11.6357","55.4813","-7.6832","56.5653","-12.2009","56.9742","-8.0945","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182330_20170620T182355_017121_01C8AE_84CD.zip","820.07","-1","0","0","-1","S1A_IWDV_0180_0185_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182330_20170620T182355_017121_01C8AE_84CD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","180","2017-06-20T18:23:55Z","2017-06-21T05:33:32Z","METADATA_GRD_HD","2017-06-20T18:23:30Z","2017-06-20T18:23:55Z","56.0409","-9.912","55.0768","-11.6357","55.4813","-7.6832","56.5653","-12.2009","56.9742","-8.0945","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182330_20170620T182355_017121_01C8AE_84CD.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0180_0185_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182305_20170620T182330_017121_01C8AE_2599","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","175","2017-06-20T18:23:30Z","2017-06-21T05:35:46Z","GRD_HD","2017-06-20T18:23:05Z","2017-06-20T18:23:30Z","54.5485","-9.4348","53.5866","-11.0991","53.9873","-7.2886","55.0767","-11.6357","55.481","-7.6847","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182305_20170620T182330_017121_01C8AE_2599.zip","871.33","-1","0","0","-1","S1A_IWDV_0175_0180_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182305_20170620T182330_017121_01C8AE_2599","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","175","2017-06-20T18:23:30Z","2017-06-21T05:35:47Z","METADATA_GRD_HD","2017-06-20T18:23:05Z","2017-06-20T18:23:30Z","54.5485","-9.4348","53.5866","-11.0991","53.9873","-7.2886","55.0767","-11.6357","55.481","-7.6847","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182305_20170620T182330_017121_01C8AE_2599.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0175_0180_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182240_20170620T182305_017121_01C8AE_97A5","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","170","2017-06-20T18:23:05Z","2017-06-21T05:32:06Z","GRD_HD","2017-06-20T18:22:40Z","2017-06-20T18:23:05Z","53.0551","-8.9777","52.095","-10.5867","52.4927","-6.9064","53.5865","-11.0991","53.9871","-7.2902","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182240_20170620T182305_017121_01C8AE_97A5.zip","921.76","-1","0","0","-1","S1A_IWDV_0170_0175_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182240_20170620T182305_017121_01C8AE_97A5","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","170","2017-06-20T18:23:05Z","2017-06-21T05:32:07Z","METADATA_GRD_HD","2017-06-20T18:22:40Z","2017-06-20T18:23:05Z","53.0551","-8.9777","52.095","-10.5867","52.4927","-6.9064","53.5865","-11.0991","53.9871","-7.2902","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182240_20170620T182305_017121_01C8AE_97A5.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0170_0175_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182211_20170620T182240_017121_01C8AE_C1A0","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","164","2017-06-20T18:22:40Z","2017-06-21T05:35:18Z","GRD_HD","2017-06-20T18:22:11Z","2017-06-20T18:22:40Z","51.4399","-8.5055","50.3606","-10.0244","50.7558","-6.4818","52.0949","-10.5866","52.4924","-6.908","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182211_20170620T182240_017121_01C8AE_C1A0.zip","957.26","-1","0","0","-1","S1A_IWDV_0164_0170_017121_074"
"S1A_IW_GRDH_1SDV_20170620T182211_20170620T182240_017121_01C8AE_C1A0","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17121","74","164","2017-06-20T18:22:40Z","2017-06-21T05:35:18Z","METADATA_GRD_HD","2017-06-20T18:22:11Z","2017-06-20T18:22:40Z","51.4399","-8.5055","50.3606","-10.0244","50.7558","-6.4818","52.0949","-10.5866","52.4924","-6.908","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20170620T182211_20170620T182240_017121_01C8AE_C1A0.iso.xml","0.05","-1","0","0","-1","S1A_IWDV_0164_0170_017121_074"
"S1B_IW_GRDH_1SDV_20170620T173449_20170620T173514_006137_00AC7D_2CBE","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","197","2017-06-20T17:35:14Z","2017-06-21T02:15:07Z","GRD_HD","2017-06-20T17:34:49Z","2017-06-20T17:35:14Z","61.018",".6638","60.0437","-1.2957","60.4667","3.2361","61.525","-1.9918","61.9565","2.7535","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173449_20170620T173514_006137_00AC7D_2CBE.zip","746.86","-1","0","0","-1","S1B_IWDV_0197_0202_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173449_20170620T173514_006137_00AC7D_2CBE","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","197","2017-06-20T17:35:14Z","2017-06-21T02:15:07Z","METADATA_GRD_HD","2017-06-20T17:34:49Z","2017-06-20T17:35:14Z","61.018",".6638","60.0437","-1.2957","60.4667","3.2361","61.525","-1.9918","61.9565","2.7535","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173449_20170620T173514_006137_00AC7D_2CBE.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0197_0202_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173424_20170620T173449_006137_00AC7D_5C79","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","192","2017-06-20T17:34:49Z","2017-06-21T01:39:12Z","GRD_HD","2017-06-20T17:34:24Z","2017-06-20T17:34:49Z","59.5303","1.2355","58.56","-0.6459","58.9758","3.6915","60.0436","-1.2957","60.4665","3.2343","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173424_20170620T173449_006137_00AC7D_5C79.zip","750.71","-1","0","0","-1","S1B_IWDV_0192_0197_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173424_20170620T173449_006137_00AC7D_5C79","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","192","2017-06-20T17:34:49Z","2017-06-21T01:39:13Z","METADATA_GRD_HD","2017-06-20T17:34:24Z","2017-06-20T17:34:49Z","59.5303","1.2355","58.56","-0.6459","58.9758","3.6915","60.0436","-1.2957","60.4665","3.2343","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173424_20170620T173449_006137_00AC7D_5C79.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0192_0197_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173359_20170620T173424_006137_00AC7D_123F","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","187","2017-06-20T17:34:24Z","2017-06-21T01:12:30Z","GRD_HD","2017-06-20T17:33:59Z","2017-06-20T17:34:24Z","58.041","1.773","57.074","-0.036","57.4837","4.1236","58.5599","-0.6459","58.9754","3.6882","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173359_20170620T173424_006137_00AC7D_123F.zip","732.18","-1","0","0","-1","S1B_IWDV_0187_0192_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173359_20170620T173424_006137_00AC7D_123F","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","187","2017-06-20T17:34:24Z","2017-06-21T01:12:31Z","METADATA_GRD_HD","2017-06-20T17:33:59Z","2017-06-20T17:34:24Z","58.041","1.773","57.074","-0.036","57.4837","4.1236","58.5599","-0.6459","58.9754","3.6882","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173359_20170620T173424_006137_00AC7D_123F.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0187_0192_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173330_20170620T173359_006137_00AC7D_95B8","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","181","2017-06-20T17:33:59Z","2017-06-21T01:40:05Z","GRD_HD","2017-06-20T17:33:30Z","2017-06-20T17:33:59Z","56.4295","2.3231","55.3447","0.6295","55.7488","4.6044","57.0739","-0.036","57.4835","4.122","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173330_20170620T173359_006137_00AC7D_95B8.zip","787.13","-1","0","0","-1","S1B_IWDV_0181_0187_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173330_20170620T173359_006137_00AC7D_95B8","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","181","2017-06-20T17:33:59Z","2017-06-21T01:40:05Z","METADATA_GRD_HD","2017-06-20T17:33:30Z","2017-06-20T17:33:59Z","56.4295","2.3231","55.3447","0.6295","55.7488","4.6044","57.0739","-0.036","57.4835","4.122","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173330_20170620T173359_006137_00AC7D_95B8.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0181_0187_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173257_20170620T173321_006137_00AC7C_9CCF","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","174","2017-06-20T17:33:21Z","2017-06-21T01:13:25Z","GRD_HD","2017-06-20T17:32:57Z","2017-06-20T17:33:21Z","54.3257","2.9382","53.4","1.2398","53.8077","5.0928","54.8101","0.7339","55.2213","4.72","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173257_20170620T173321_006137_00AC7C_9CCF.zip","690.67","-1","0","0","-1","S1B_IWDV_0174_0179_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173257_20170620T173321_006137_00AC7C_9CCF","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","174","2017-06-20T17:33:21Z","2017-06-21T01:13:26Z","METADATA_GRD_HD","2017-06-20T17:32:57Z","2017-06-20T17:33:21Z","54.3257","2.9382","53.4","1.2398","53.8077","5.0928","54.8101","0.7339","55.2213","4.72","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173257_20170620T173321_006137_00AC7C_9CCF.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0174_0179_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173232_20170620T173257_006137_00AC7C_5316","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","169","2017-06-20T17:32:57Z","2017-06-21T01:37:47Z","GRD_HD","2017-06-20T17:32:32Z","2017-06-20T17:32:57Z","52.8721","3.3808","51.908","1.7498","52.3128","5.472","53.3999","1.2398","53.8075","5.0912","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173232_20170620T173257_006137_00AC7C_5316.zip","829.73","-1","0","0","-1","S1B_IWDV_0169_0174_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173232_20170620T173257_006137_00AC7C_5316","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","169","2017-06-20T17:32:57Z","2017-06-21T01:37:48Z","METADATA_GRD_HD","2017-06-20T17:32:32Z","2017-06-20T17:32:57Z","52.8721","3.3808","51.908","1.7498","52.3128","5.472","53.3999","1.2398","53.8075","5.0912","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173232_20170620T173257_006137_00AC7C_5316.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0169_0174_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173207_20170620T173232_006137_00AC7C_8952","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","164","2017-06-20T17:32:32Z","2017-06-21T01:37:01Z","GRD_HD","2017-06-20T17:32:07Z","2017-06-20T17:32:32Z","51.3774","3.8183","50.4148","2.2389","50.8172","5.8411","51.9079","1.7498","52.3125","5.4705","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173207_20170620T173232_006137_00AC7C_8952.zip","947.98","-1","0","0","-1","S1B_IWDV_0164_0169_006137_161"
"S1B_IW_GRDH_1SDV_20170620T173207_20170620T173232_006137_00AC7C_8952","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6137","161","164","2017-06-20T17:32:32Z","2017-06-21T01:37:02Z","METADATA_GRD_HD","2017-06-20T17:32:07Z","2017-06-20T17:32:32Z","51.3774","3.8183","50.4148","2.2389","50.8172","5.8411","51.9079","1.7498","52.3125","5.4705","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T173207_20170620T173232_006137_00AC7C_8952.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0164_0169_006137_161"
"S1B_IW_GRDH_1SDV_20170620T062245_20170620T062310_006130_00AC4E_B9B9","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","426","2017-06-20T06:23:10Z","2017-06-20T15:00:38Z","GRD_HD","2017-06-20T06:22:45Z","2017-06-20T06:23:10Z","49.7856","-2.9502","50.3129","-0.9047","50.7254","-4.598","48.8181","-1.3719","49.2291","-4.9537","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062245_20170620T062310_006130_00AC4E_B9B9.zip","777.28","-1","0","0","-1","S1B_IWDV_0426_0431_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062245_20170620T062310_006130_00AC4E_B9B9","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","426","2017-06-20T06:23:10Z","2017-06-20T15:00:39Z","METADATA_GRD_HD","2017-06-20T06:22:45Z","2017-06-20T06:23:10Z","49.7856","-2.9502","50.3129","-0.9047","50.7254","-4.598","48.8181","-1.3719","49.2291","-4.9537","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062245_20170620T062310_006130_00AC4E_B9B9.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0426_0431_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062220_20170620T062245_006130_00AC4E_BC96","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","421","2017-06-20T06:22:45Z","2017-06-20T15:10:33Z","GRD_HD","2017-06-20T06:22:20Z","2017-06-20T06:22:45Z","51.2816","-2.5331","51.8066","-0.4209","52.2213","-4.2368","50.313","-0.9047","50.7256","-4.5994","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062220_20170620T062245_006130_00AC4E_BC96.zip","950.15","-1","0","0","-1","S1B_IWDV_0421_0426_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062220_20170620T062245_006130_00AC4E_BC96","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","421","2017-06-20T06:22:45Z","2017-06-20T15:10:34Z","METADATA_GRD_HD","2017-06-20T06:22:20Z","2017-06-20T06:22:45Z","51.2816","-2.5331","51.8066","-0.4209","52.2213","-4.2368","50.313","-0.9047","50.7256","-4.5994","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062220_20170620T062245_006130_00AC4E_BC96.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0421_0426_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062155_20170620T062220_006130_00AC4E_DD03","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","416","2017-06-20T06:22:20Z","2017-06-20T18:38:20Z","METADATA_GRD_HD","2017-06-20T06:21:55Z","2017-06-20T06:22:20Z","52.7766","-2.0993","53.2984","0.0899","53.7161","-3.8597","51.8067","-0.4209","52.2215","-4.2384","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062155_20170620T062220_006130_00AC4E_DD03.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0416_0421_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062155_20170620T062220_006130_00AC4E_DD03","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","416","2017-06-20T06:22:20Z","2017-06-20T18:38:19Z","GRD_HD","2017-06-20T06:21:55Z","2017-06-20T06:22:20Z","52.7766","-2.0993","53.2984","0.0899","53.7161","-3.8597","51.8067","-0.4209","52.2215","-4.2384","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062155_20170620T062220_006130_00AC4E_DD03.zip","975.8","-1","0","0","-1","S1B_IWDV_0416_0421_006130_154"
