GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL
L2A_T57LZH_A018531_20190108T233810,S2A_MSIL2A_20190108T233811_N0211_R087_T57LZH_20190109T012222,GS2A_20190108T233811_018531_N02.11,57LZH,2019-01-08T23:39:31.000000Z,601181182,27.053455,,2019-01-09T01:22:22.000000Z,-10.8369518694,-11.8350242104,161.74345351899998,162.369463096,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZH/S2A_MSIL2A_20190108T233811_N0211_R087_T57LZH_20190109T012222.SAFE
L2A_T57LZJ_A018531_20190108T233810,S2A_MSIL2A_20190108T233811_N0211_R087_T57LZJ_20190109T012222,GS2A_20190108T233811_018531_N02.11,57LZJ,2019-01-08T23:39:16.000000Z,837116932,19.582655,,2019-01-09T01:22:22.000000Z,-9.93173680598,-10.931513786300002,161.735576055,162.56903200600001,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZJ/S2A_MSIL2A_20190108T233811_N0211_R087_T57LZJ_20190109T012222.SAFE
L2A_T57LZK_A018531_20190108T233810,S2A_MSIL2A_20190108T233811_N0211_R087_T57LZK_20190109T012222,GS2A_20190108T233811_018531_N02.11,57LZK,2019-01-08T23:39:02.000000Z,953212686,39.205436,,2019-01-09T01:22:22.000000Z,-9.02718266283,-10.02794252,161.728416436,162.727771827,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZK/S2A_MSIL2A_20190108T233811_N0211_R087_T57LZK_20190109T012222.SAFE
L2A_T58LBN_A018531_20190108T233810,S2A_MSIL2A_20190108T233811_N0211_R087_T58LBN_20190109T012222,GS2A_20190108T233811_018531_N02.11,58LBN,2019-01-08T23:39:25.000000Z,47863205,16.600006,,2019-01-09T01:22:22.000000Z,-10.8431614115,-11.373154630899998,162.251038694,162.367857609,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BN/S2A_MSIL2A_20190108T233811_N0211_R087_T58LBN_20190109T012222.SAFE
L2A_T58LBP_A018531_20190108T233810,S2A_MSIL2A_20190108T233811_N0211_R087_T58LBP_20190109T012222,GS2A_20190108T233811_018531_N02.11,58LBP,2019-01-08T23:39:14.000000Z,252910719,28.551306,,2019-01-09T01:22:22.000000Z,-9.93958556414,-10.9323317557,162.255189166,162.566808063,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BP/S2A_MSIL2A_20190108T233811_N0211_R087_T58LBP_20190109T012222.SAFE
L2A_T58LBR_A018531_20190108T233810,S2A_MSIL2A_20190108T233811_N0211_R087_T58LBR_20190109T012222,GS2A_20190108T233811_018531_N02.11,58LBR,2019-01-08T23:38:46.000000Z,558692322,77.234249,,2019-01-09T01:22:22.000000Z,-8.132817864989999,-9.12811850671,162.270365537,162.963705212,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BR/S2A_MSIL2A_20190108T233811_N0211_R087_T58LBR_20190109T012222.SAFE
L2A_T58LGN_A018545_20190109T230901,S2A_MSIL2A_20190109T230901_N0211_R101_T58LGN_20190110T004954,GS2A_20190109T230901_018545_N02.11,58LGN,2019-01-09T23:09:28.000000Z,708554118,75.710196,,2019-01-10T00:49:54.000000Z,-10.8423567033,-11.841821303699998,166.93011752799998,167.842618496,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GN/S2A_MSIL2A_20190109T230901_N0211_R101_T58LGN_20190110T004954.SAFE
L2A_T58LGP_A018545_20190109T230901,S2A_MSIL2A_20190109T230901_N0211_R101_T58LGP_20190110T004954,GS2A_20190109T230901_018545_N02.11,58LGP,2019-01-09T23:09:13.000000Z,487049399,72.29740600000001,,2019-01-10T00:49:54.000000Z,-9.96233732221,-10.936342746400001,167.140231048,167.833660304,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GP/S2A_MSIL2A_20190109T230901_N0211_R101_T58LGP_20190110T004954.SAFE
L2A_T56LRR_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T56LRR_20190110T013335,GS2B_20190109T235739_009637_N02.11,56LRR,2019-01-09T23:59:03.000000Z,889628427,38.224301000000004,,2019-01-10T01:33:35.000000Z,-8.12493414651,-9.124859281980001,155.721969755,156.726776737,gs://gcp-public-data-sentinel-2/L2/tiles/56/L/RR/S2B_MSIL2A_20190109T235739_N0211_R030_T56LRR_20190110T013335.SAFE
L2A_T56MQS_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T56MQS_20190110T013335,GS2B_20190109T235739_009637_N02.11,56MQS,2019-01-09T23:58:52.000000Z,473176451,55.258253,,2019-01-10T01:33:35.000000Z,-7.2285606176899995,-8.22454409629,155.170668254,155.811262072,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QS/S2B_MSIL2A_20190109T235739_N0211_R030_T56MQS_20190110T013335.SAFE
L2A_T56MQT_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T56MQT_20190110T013335,GS2B_20190109T235739_009637_N02.11,56MQT,2019-01-09T23:58:37.000000Z,329453038,43.644068,,2019-01-10T01:33:35.000000Z,-6.32486336974,-7.31939286462,155.37570121,155.80525419999998,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QT/S2B_MSIL2A_20190109T235739_N0211_R030_T56MQT_20190110T013335.SAFE
L2A_T56MRS_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T56MRS_20190110T013335,GS2B_20190109T235739_009637_N02.11,56MRS,2019-01-09T23:58:49.000000Z,949608595,56.644045999999996,,2019-01-10T01:33:35.000000Z,-7.22209546477,-8.22118392489,155.71621896,156.717884618,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/RS/S2B_MSIL2A_20190109T235739_N0211_R030_T56MRS_20190110T013335.SAFE
L2A_T56MRT_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T56MRT_20190110T013335,GS2B_20190109T235739_009637_N02.11,56MRT,2019-01-09T23:58:34.000000Z,938936634,47.350997,,2019-01-10T01:33:35.000000Z,-6.31921370089,-7.317463547210001,155.71116164,156.709948849,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/RT/S2B_MSIL2A_20190109T235739_N0211_R030_T56MRT_20190110T013335.SAFE
L2A_T57LTL_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57LTL_20190110T013335,GS2B_20190109T235739_009637_N02.11,57LTL,2019-01-09T23:59:01.000000Z,965295022,37.351046999999994,,2019-01-10T01:33:35.000000Z,-8.132817846030001,-9.130986775619998,156.270365597,157.273427736,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/TL/S2B_MSIL2A_20190109T235739_N0211_R030_T57LTL_20190110T013335.SAFE
L2A_T57LUL_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57LUL_20190110T013335,GS2B_20190109T235739_009637_N02.11,57LUL,2019-01-09T23:58:58.000000Z,694222857,47.324133,,2019-01-10T01:33:35.000000Z,-8.137886488280001,-9.132815663539999,157.179940036,157.926269866,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/UL/S2B_MSIL2A_20190109T235739_N0211_R030_T57LUL_20190110T013335.SAFE
L2A_T57MTM_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57MTM_20190110T013335,GS2B_20190109T235739_009637_N02.11,57MTM,2019-01-09T23:58:47.000000Z,959174647,69.565931,,2019-01-10T01:33:35.000000Z,-7.22909359364,-8.22669613615,156.276887093,157.27707876,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/TM/S2B_MSIL2A_20190109T235739_N0211_R030_T57MTM_20190110T013335.SAFE
L2A_T57MTN_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57MTN_20190110T013335,GS2B_20190109T235739_009637_N02.11,57MTN,2019-01-09T23:58:32.000000Z,950333503,75.656442,,2019-01-10T01:33:35.000000Z,-6.3253296111,-7.32236299171,156.282706986,157.280289534,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/TN/S2B_MSIL2A_20190109T235739_N0211_R030_T57MTN_20190110T013335.SAFE
L2A_T57MUM_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57MUM_20190110T013335,GS2B_20190109T235739_009637_N02.11,57MUM,2019-01-09T23:58:43.000000Z,758516112,78.59982600000001,,2019-01-10T01:33:35.000000Z,-7.233592820119999,-8.228920836910001,157.184292045,158.124627339,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UM/S2B_MSIL2A_20190109T235739_N0211_R030_T57MUM_20190110T013335.SAFE
L2A_T57MUN_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57MUN_20190110T013335,GS2B_20190109T235739_009637_N02.11,57MUN,2019-01-09T23:58:29.000000Z,877693729,90.751427,,2019-01-10T01:33:35.000000Z,-6.32926161145,-7.32477284786,157.18817585,158.18439016600001,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UN/S2B_MSIL2A_20190109T235739_N0211_R030_T57MUN_20190110T013335.SAFE
L2A_T57MVM_A009637_20190109T235739,S2B_MSIL2A_20190109T235739_N0211_R030_T57MVM_20190110T013335,GS2B_20190109T235739_009637_N02.11,57MVM,2019-01-09T23:58:33.000000Z,9443840,99.938662,,2019-01-10T01:33:35.000000Z,-7.236293223300001,-7.37793170535,158.093456557,158.124627339,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/VM/S2B_MSIL2A_20190109T235739_N0211_R030_T57MVM_20190110T013335.SAFE
L2A_T57LZH_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T57LZH_20190111T010849,GS2B_20190110T232839_009651_N02.11,57LZH,2019-01-10T23:29:40.000000Z,681384532,42.600732,,2019-01-11T01:08:49.000000Z,-10.832596714700001,-11.8336190214,161.893765686,162.759304457,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZH/S2B_MSIL2A_20190110T232839_N0211_R044_T57LZH_20190111T010849.SAFE
L2A_T57LZJ_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T57LZJ_20190111T010849,GS2B_20190110T232839_009651_N02.11,57LZJ,2019-01-10T23:29:25.000000Z,467512286,2.660829,,2019-01-11T01:08:49.000000Z,-9.92991923612,-10.928071877,162.103439708,162.747470934,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZJ/S2B_MSIL2A_20190110T232839_N0211_R044_T57LZJ_20190111T010849.SAFE
L2A_T57LZK_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T57LZK_20190111T010849,GS2B_20190110T232839_009651_N02.11,57LZK,2019-01-10T23:29:11.000000Z,276254217,29.577301000000002,,2019-01-11T01:08:49.000000Z,-9.02718266283,-10.0226907845,162.31201945799998,162.736630566,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZK/S2B_MSIL2A_20190110T232839_N0211_R044_T57LZK_20190111T010849.SAFE
L2A_T58LBN_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T58LBN_20190111T010849,GS2B_20190110T232839_009651_N02.11,58LBN,2019-01-10T23:29:38.000000Z,923814962,33.25765,,2019-01-11T01:08:49.000000Z,-10.8431614115,-11.8430165981,162.24651028600002,163.25978746799998,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BN/S2B_MSIL2A_20190110T232839_N0211_R044_T58LBN_20190111T010849.SAFE
L2A_T58LBP_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T58LBP_20190111T010849,GS2B_20190110T232839_009651_N02.11,58LBP,2019-01-10T23:29:24.000000Z,884744109,1.4045450000000002,,2019-01-11T01:08:49.000000Z,-9.94012832291,-10.9388803119,162.255189166,163.264788854,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BP/S2B_MSIL2A_20190110T232839_N0211_R044_T58LBP_20190111T010849.SAFE
L2A_T58LBR_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T58LBR_20190111T010849,GS2B_20190110T232839_009651_N02.11,58LBR,2019-01-10T23:28:54.000000Z,569488732,22.449185,,2019-01-11T01:08:49.000000Z,-8.13567020218,-9.1309867782,162.517478163,163.273427763,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BR/S2B_MSIL2A_20190110T232839_N0211_R044_T58LBR_20190111T010849.SAFE
L2A_T58LEP_A009651_20190110T232840,S2B_MSIL2A_20190110T232839_N0211_R044_T58LEP_20190111T010849,GS2B_20190110T232839_009651_N02.11,58LEP,2019-01-10T23:29:08.000000Z,23120960,87.205325,,2019-01-11T01:08:49.000000Z,-9.95076564795,-10.3177996284,164.999725878,165.080739518,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/EP/S2B_MSIL2A_20190110T232839_N0211_R044_T58LEP_20190111T010849.SAFE
L2A_T57LUL_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LUL_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LUL,2019-01-11T23:48:59.000000Z,563303375,21.01166,,2019-01-12T01:38:50.000000Z,-8.13989513888,-9.1341847138,157.484522269,158.181134233,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/UL/S2A_MSIL2A_20190111T234741_N0211_R130_T57LUL_20190112T013850.SAFE
L2A_T57LVK_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LVK_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LVK,2019-01-11T23:49:11.000000Z,974628645,26.907161,,2019-01-12T01:38:50.000000Z,-9.04498064347,-10.0392185204,158.087028059,159.08897425700002,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/VK/S2A_MSIL2A_20190111T234741_N0211_R130_T57LVK_20190112T013850.SAFE
L2A_T57LVL_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LVL_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LVL,2019-01-11T23:48:57.000000Z,938940471,17.2869,,2019-01-12T01:38:50.000000Z,-8.14092863987,-9.135102185360001,158.089441985,159.08873895899998,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/VL/S2A_MSIL2A_20190111T234741_N0211_R130_T57LVL_20190112T013850.SAFE
L2A_T57LWH_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LWH_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LWH,2019-01-11T23:49:36.000000Z,854027941,18.816968,,2019-01-12T01:38:50.000000Z,-10.8542236302,-11.848398698299999,158.99972439799998,159.84784544299998,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WH/S2A_MSIL2A_20190111T234741_N0211_R130_T57LWH_20190112T013850.SAFE
L2A_T57LWK_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LWK_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LWK,2019-01-11T23:49:08.000000Z,851575750,81.881247,,2019-01-12T01:38:50.000000Z,-9.044750377289999,-10.0392303793,158.999726127,160.00165949,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WK/S2A_MSIL2A_20190111T234741_N0211_R130_T57LWK_20190112T013850.SAFE
L2A_T57LWL_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LWL_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LWL,2019-01-11T23:48:53.000000Z,946917088,40.869679,,2019-01-12T01:38:50.000000Z,-8.140721713969999,-9.135112962120001,158.999726854,159.999011182,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WL/S2A_MSIL2A_20190111T234741_N0211_R130_T57LWL_20190112T013850.SAFE
L2A_T57LXK_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LXK_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LXK,2019-01-11T23:49:03.000000Z,214490549,78.635295,,2019-01-12T01:38:50.000000Z,-9.04399189622,-10.0379750013,159.909787409,160.246486081,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XK/S2A_MSIL2A_20190111T234741_N0211_R130_T57LXK_20190112T013850.SAFE
L2A_T57LXL_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57LXL_20190112T013850,GS2A_20190111T234741_018574_N02.11,57LXL,2019-01-11T23:48:50.000000Z,446033181,53.930747,,2019-01-12T01:38:50.000000Z,-8.139371036930001,-9.13397260358,159.90763477,160.445551641,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XL/S2A_MSIL2A_20190111T234741_N0211_R130_T57LXL_20190112T013850.SAFE
L2A_T57MUM_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57MUM_20190112T013850,GS2A_20190111T234741_018574_N02.11,57MUM,2019-01-11T23:48:45.000000Z,323266290,18.658555,,2019-01-12T01:38:50.000000Z,-7.23590360981,-8.22957286721,157.690741116,158.18286663700002,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UM/S2A_MSIL2A_20190111T234741_N0211_R130_T57MUM_20190112T013850.SAFE
L2A_T57MUN_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57MUN_20190112T013850,GS2A_20190111T234741_018574_N02.11,57MUN,2019-01-11T23:48:31.000000Z,139801692,16.640842000000003,,2019-01-12T01:38:50.000000Z,-6.33166253672,-7.32491999496,157.895720673,158.18439016600001,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UN/S2A_MSIL2A_20190111T234741_N0211_R130_T57MUN_20190112T013850.SAFE
L2A_T57MVM_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57MVM_20190112T013850,GS2A_20190111T234741_018574_N02.11,57MVM,2019-01-11T23:48:42.000000Z,930284013,19.299899,,2019-01-12T01:38:50.000000Z,-7.236293223300001,-8.23039821433,158.091620388,159.088526672,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/VM/S2A_MSIL2A_20190111T234741_N0211_R130_T57MVM_20190112T013850.SAFE
L2A_T57MWM_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57MWM_20190112T013850,GS2A_20190111T234741_018574_N02.11,57MWM,2019-01-11T23:48:39.000000Z,928675653,47.118309,,2019-01-12T01:38:50.000000Z,-7.236109564489999,-8.23040791319,158.99972749100002,159.99662129,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/WM/S2A_MSIL2A_20190111T234741_N0211_R130_T57MWM_20190112T013850.SAFE
L2A_T57MWP_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57MWP_20190112T013850,GS2A_20190111T234741_018574_N02.11,57MWP,2019-01-11T23:48:10.000000Z,894395512,81.558942,,2019-01-12T01:38:50.000000Z,-5.42732339408,-6.421423011880001,158.99972858299998,159.99261112899998,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/WP/S2A_MSIL2A_20190111T234741_N0211_R130_T57MWP_20190112T013850.SAFE
L2A_T57MWQ_A018574_20190111T234737,S2A_MSIL2A_20190111T234741_N0211_R130_T57MWQ_20190112T013850,GS2A_20190111T234741_018574_N02.11,57MWQ,2019-01-11T23:47:55.000000Z,865139125,86.797816,,2019-01-12T01:38:50.000000Z,-4.5226155209400005,-5.516609141619999,158.999729037,159.990984687,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/WQ/S2A_MSIL2A_20190111T234741_N0211_R130_T57MWQ_20190112T013850.SAFE
L2A_T58LEN_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LEN_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LEN,2019-01-12T23:19:30.000000Z,830777166,82.661137,,2019-01-13T01:03:35.000000Z,-10.8537530325,-11.848398673599998,164.999724451,166.007753496,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/EN/S2A_MSIL2A_20190112T231851_N0211_R001_T58LEN_20190113T010335.SAFE
L2A_T58LEP_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LEP_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LEP,2019-01-12T23:19:15.000000Z,830569897,80.847219,,2019-01-13T01:03:35.000000Z,-9.9492764363,-10.9438413192,164.999725343,166.00457291,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/EP/S2A_MSIL2A_20190112T231851_N0211_R001_T58LEP_20190113T010335.SAFE
L2A_T58LFN_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LFN_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LFN,2019-01-12T23:19:27.000000Z,930890944,66.929114,,2019-01-13T01:03:35.000000Z,-10.8494090379,-11.8469111249,165.914808482,166.925720082,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/FN/S2A_MSIL2A_20190112T231851_N0211_R001_T58LFN_20190113T010335.SAFE
L2A_T58LFP_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LFP_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LFP,2019-01-12T23:19:12.000000Z,764119311,98.092894,,2019-01-13T01:03:35.000000Z,-9.94530189529,-10.9424701023,165.912178121,166.919645526,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/FP/S2A_MSIL2A_20190112T231851_N0211_R001_T58LFP_20190113T010335.SAFE
L2A_T58LGN_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LGN_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LGN,2019-01-12T23:19:23.000000Z,470984422,75.343151,,2019-01-13T01:03:35.000000Z,-10.8460174701,-11.8424529542,166.82909930600002,167.402268934,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GN/S2A_MSIL2A_20190112T231851_N0211_R001_T58LGN_20190113T010335.SAFE
L2A_T58LGP_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LGP_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LGP,2019-01-12T23:19:08.000000Z,515795135,95.674136,,2019-01-13T01:03:35.000000Z,-9.94065700296,-10.9383607172,166.823843199,167.601807294,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GP/S2A_MSIL2A_20190112T231851_N0211_R001_T58LGP_20190113T010335.SAFE
L2A_T58LGQ_A018588_20190112T231848,S2A_MSIL2A_20190112T231851_N0211_R001_T58LGQ_20190113T010335,GS2A_20190112T231851_018588_N02.11,58LGQ,2019-01-12T23:18:57.000000Z,375932428,100.0,,2019-01-13T01:03:35.000000Z,-9.278628662060001,-10.0342126889,166.82027170700002,167.698503829,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GQ/S2A_MSIL2A_20190112T231851_N0211_R001_T58LGQ_20190113T010335.SAFE
L2A_T56MQS_A009680_20190113T000730,S2B_MSIL2A_20190113T000729_N0211_R073_T56MQS_20190113T014317,GS2B_20190113T000729_009680_N02.11,56MQS,2019-01-13T00:08:47.000000Z,781685816,25.874233,,2019-01-13T01:43:17.000000Z,-7.22972553244,-8.2263074216,154.810926327,155.60863312700002,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QS/S2B_MSIL2A_20190113T000729_N0211_R073_T56MQS_20190113T014317.SAFE
L2A_T56MQT_A009680_20190113T000730,S2B_MSIL2A_20190113T000729_N0211_R073_T56MQT_20190113T014317,GS2B_20190113T000729_009680_N02.11,56MQT,2019-01-13T00:08:33.138000Z,777941666,88.344103,,2019-01-13T01:43:17.000000Z,-6.324863747459999,-7.322017516210001,154.80755173100002,155.79965604,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QT/S2B_MSIL2A_20190113T000729_N0211_R073_T56MQT_20190113T014317.SAFE
L2A_T56MRT_A009680_20190113T000730,S2B_MSIL2A_20190113T000729_N0211_R073_T56MRT_20190113T014317,GS2B_20190113T000729_009680_N02.11,56MRT,2019-01-13T00:08:24.000000Z,26778957,81.208465,,2019-01-13T01:43:17.000000Z,-6.32482580382,-6.74893537315,155.71116164,155.806531092,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/RT/S2B_MSIL2A_20190113T000729_N0211_R073_T56MRT_20190113T014317.SAFE
L2A_T57LWH_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LWH_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LWH,2019-01-13T23:39:45.000000Z,421104507,94.236717,,2019-01-14T01:23:26.000000Z,-10.853752979500001,-11.8481528031,159.373205541,160.007753514,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WH/S2B_MSIL2A_20190113T233819_N0211_R087_T57LWH_20190114T012326.SAFE
L2A_T57LWK_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LWK_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LWK,2019-01-13T23:39:18.000000Z,97657260,95.785925,,2019-01-14T01:23:26.000000Z,-9.13211860032,-10.0382858711,159.79142839899998,160.001659581,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WK/S2B_MSIL2A_20190113T233819_N0211_R087_T57LWK_20190114T012326.SAFE
L2A_T57LXG_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LXG_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LXG,2019-01-13T23:39:57.000000Z,821862463,97.7284,,2019-01-14T01:23:26.000000Z,-11.7529178931,-12.7507513506,159.917680063,160.93230869200002,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XG/S2B_MSIL2A_20190113T233819_N0211_R087_T57LXG_20190114T012326.SAFE
L2A_T57LXH_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LXH_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LXH,2019-01-13T23:39:42.000000Z,839716172,90.99808,,2019-01-14T01:23:26.000000Z,-10.8494090021,-11.8469111405,159.91480842200002,160.925720005,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XH/S2B_MSIL2A_20190113T233819_N0211_R087_T57LXH_20190114T012326.SAFE
L2A_T57LXK_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LXK_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LXK,2019-01-13T23:39:13.000000Z,842879906,85.118725,,2019-01-14T01:23:26.000000Z,-9.041143210760001,-10.0379750013,159.91100972200002,160.91408132,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XK/S2B_MSIL2A_20190113T233819_N0211_R087_T57LXK_20190114T012326.SAFE
L2A_T57LXL_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LXL_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LXL,2019-01-13T23:38:58.000000Z,670616886,81.000975,,2019-01-14T01:23:26.000000Z,-8.13748000022,-9.133739610510002,159.998460801,160.90902338200002,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XL/S2B_MSIL2A_20190113T233819_N0211_R087_T57LXL_20190114T012326.SAFE
L2A_T57LYJ_A009694_20190113T233814,S2B_MSIL2A_20190113T233819_N0211_R087_T57LYJ_20190114T012326,GS2B_20190113T233819_009694_N02.11,57LYJ,2019-01-13T23:39:24.000000Z,927098700,84.970954,,2019-01-14T01:23:26.000000Z,-9.93884943593,-10.9383606746,160.82384327,161.833659493,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/YJ/S2B_MSIL2A_20190113T233819_N0211_R087_T57LYJ_20190114T012326.SAFE
